School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment
282049,2021-2022,Public,Elementary,45,30,45,25,25,65,55,70,0,0,0,0
918547,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,110,140,165,200
430301,2021-2022,Public,Elementary,75,60,65,35,30,20,35,25,0,0,0,0
282693,2021-2022,Public,Elementary,60,55,45,25,35,20,95,95,0,0,0,0
283088,2021-2022,Public,Elementary,35,45,45,40,45,30,65,60,0,0,0,0
283371,2021-2022,Public,Elementary,0,0,0,0,0,0,95,75,0,0,0,0
283436,2021-2022,Public,Elementary,65,70,50,65,60,0,0,0,0,0,0,0
283479,2021-2022,Public,Elementary,60,60,55,65,65,120,120,150,0,0,0,0
283606,2021-2022,Public,Elementary,35,35,50,35,55,50,0,0,0,0,0,0
283738,2021-2022,Public,Elementary,0,0,0,0,0,130,145,180,0,0,0,0
493090,2021-2022,Public,Elementary,40,30,20,20,15,20,35,40,0,0,0,0
284203,2021-2022,Public,Elementary,65,60,65,50,75,60,80,65,0,0,0,0
906736,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,100,105,140,155
284904,2021-2022,Public,Elementary,65,70,50,70,55,65,0,0,0,0,0,0
285293,2021-2022,Public,Elementary,80,75,70,80,85,85,0,0,0,0,0,0
286060,2021-2022,Public,Elementary,35,55,50,50,55,50,55,65,0,0,0,0
286125,2021-2022,Public,Elementary,0,0,0,0,0,0,180,170,0,0,0,0
286206,2021-2022,Public,Elementary,25,20,15,20,25,15,0,0,0,0,0,0
943062,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,15,10,15
589896,2021-2022,Public,Elementary,10,15,15,10,20,10,10,20,0,0,0,0
382068,2021-2022,Public,Elementary,0,0,0,0,0,60,60,45,0,0,0,0
288411,2021-2022,Public,Elementary,60,70,60,50,65,75,50,45,0,0,0,0
288543,2021-2022,Public,Elementary,25,20,20,10,15,15,0,0,0,0,0,0
536482,2021-2022,Public,Elementary,45,65,75,80,60,65,65,70,0,0,0,0
289817,2021-2022,Public,Elementary,10,15,10,35,20,20,0,0,0,0,0,0
291277,2021-2022,Public,Elementary,40,60,65,45,70,50,0,0,0,0,0,0
291927,2021-2022,Public,Elementary,40,40,30,35,15,30,0,0,0,0,0,0
294780,2021-2022,Public,Elementary,10,25,25,15,20,10,200,155,0,0,0,0
296473,2021-2022,Public,Elementary,35,30,40,30,30,20,0,0,0,0,0,0
300110,2021-2022,Public,Elementary,25,25,40,40,25,0,0,0,0,0,0,0
300373,2021-2022,Public,Elementary,85,60,50,50,75,0,0,0,0,0,0,0
920231,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,155,130,150,195
302589,2021-2022,Public,Elementary,50,60,70,55,60,40,50,35,0,0,0,0
920576,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,105,95,115,135
921092,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,130,155,140,205
305316,2021-2022,Public,Elementary,60,40,50,25,45,0,0,0,0,0,0,0
305570,2021-2022,Public,Elementary,65,60,85,65,50,75,55,65,0,0,0,0
305707,2021-2022,Public,Elementary,20,10,10,20,15,10,10,0,0,0,0,0
308048,2021-2022,Public,Elementary,25,25,20,55,45,55,55,50,0,0,0,0
310255,2021-2022,Public,Elementary,0,0,0,0,0,30,60,60,0,0,0,0
922056,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,340,365,305,335
922315,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,295,275,270,235
310905,2021-2022,Public,Elementary,50,55,50,35,35,50,50,40,0,0,0,0
311553,2021-2022,Public,Elementary,35,35,40,35,35,0,0,0,0,0,0,0
311812,2021-2022,Public,Elementary,30,35,35,25,55,50,0,0,0,0,0,0
922498,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,270,275,270,360
130850,2021-2022,Public,Elementary,50,55,35,50,50,25,40,35,0,0,0,0
312339,2021-2022,Public,Elementary,30,30,40,35,35,0,0,0,0,0,0,0
320919,2021-2022,Public,Elementary,50,30,35,30,35,35,35,55,0,0,0,0
308560,2021-2022,Public,Elementary,65,35,35,30,20,25,0,0,0,0,0,0
321699,2021-2022,Public,Elementary,45,35,55,70,45,40,0,0,0,0,0,0
324647,2021-2022,Public,Elementary,25,20,15,20,10,15,30,25,0,0,0,0
675326,2021-2022,Public,Elementary,0,0,0,0,0,0,0,70,0,0,0,0
326372,2021-2022,Public,Elementary,20,20,20,30,25,15,0,0,0,0,0,0
326500,2021-2022,Public,Elementary,10,20,25,20,15,15,0,0,0,0,0,0
364703,2021-2022,Public,Elementary,45,45,40,45,50,35,45,40,0,0,0,0
924520,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,265,265,310
331635,2021-2022,Public,Elementary,30,40,50,55,50,60,0,0,0,0,0,0
331830,2021-2022,Public,Elementary,15,15,15,10,15,10,0,0,0,0,0,0
335606,2021-2022,Public,Elementary,20,15,25,25,20,30,25,15,0,0,0,0
924695,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,20,30,15,85
933198,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,415,405,395,575
342190,2021-2022,Public,Elementary,35,20,45,30,25,20,45,35,0,0,0,0
925136,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,205,265,235,240
348511,2021-2022,Public,Elementary,45,35,45,40,50,30,65,50,0,0,0,0
346527,2021-2022,Public,Elementary,20,15,25,20,20,20,35,40,0,0,0,0
346659,2021-2022,Public,Elementary,40,45,30,35,35,55,0,0,0,0,0,0
349127,2021-2022,Public,Elementary,95,95,105,75,85,0,0,0,0,0,0,0
352632,2021-2022,Public,Elementary,75,105,115,85,85,0,0,0,0,0,0,0
354716,2021-2022,Public,Elementary,45,65,70,65,70,110,0,0,0,0,0,0
356662,2021-2022,Public,Elementary,25,20,20,40,40,20,40,25,0,0,0,0
360198,2021-2022,Public,Elementary,30,25,25,15,40,25,20,0,0,0,0,0
364690,2021-2022,Public,Elementary,30,50,45,55,40,40,40,45,0,0,0,0
364746,2021-2022,Public,Elementary,20,20,15,20,20,0,0,0,0,0,0,0
365793,2021-2022,Public,Elementary,50,40,40,20,20,25,40,35,0,0,0,0
365769,2021-2022,Public,Elementary,60,50,65,60,50,0,0,0,0,0,0,0
365890,2021-2022,Public,Elementary,0,0,0,0,0,165,175,180,0,0,0,0
927384,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,265,215,215,220
371351,2021-2022,Public,Elementary,20,20,30,15,20,40,0,0,0,0,0,0
373559,2021-2022,Public,Elementary,40,45,25,55,45,35,20,35,0,0,0,0
374733,2021-2022,Public,Elementary,55,70,60,55,65,60,0,0,0,0,0,0
336580,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0
378577,2021-2022,Public,Elementary,25,35,20,45,30,0,0,0,0,0,0,0
927708,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,15
915166,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,10,10,10
433624,2021-2022,Public,Elementary,50,55,40,40,45,40,25,30,0,0,0,0
928810,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,155,170,165,260
384879,2021-2022,Public,Elementary,45,30,25,35,30,40,0,0,0,0,0,0
400734,2021-2022,Public,Elementary,10,15,20,15,15,20,0,0,0,0,0,0
400866,2021-2022,Public,Elementary,25,40,35,25,25,0,0,0,0,0,0,0
402940,2021-2022,Public,Elementary,75,75,75,65,50,90,105,95,0,0,0,0
403075,2021-2022,Public,Elementary,30,55,40,55,55,45,0,0,0,0,0,0
929468,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,175,200,190,255
403202,2021-2022,Public,Elementary,25,20,10,15,15,15,0,0,0,0,0,0
403237,2021-2022,Public,Elementary,30,35,40,25,20,25,0,0,0,0,0,0
966722,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,10,20
407291,2021-2022,Public,Elementary,35,45,50,55,60,50,40,80,0,0,0,0
409570,2021-2022,Public,Elementary,30,25,25,40,30,25,0,0,0,0,0,0
930504,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,240,305,350,385
932812,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,10
930768,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,430,465,445,425
411132,2021-2022,Public,Elementary,70,70,80,70,85,80,70,85,0,0,0,0
931020,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,425,330,360,405
411914,2021-2022,Public,Elementary,40,35,50,45,25,35,0,0,0,0,0,0
413305,2021-2022,Public,Elementary,40,30,45,40,30,0,0,0,0,0,0,0
413739,2021-2022,Public,Elementary,0,0,0,0,0,145,130,140,0,0,0,0
414387,2021-2022,Public,Elementary,85,85,85,85,0,0,0,0,0,0,0,0
932191,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,80,90,65,110
932116,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,15,25,65
415812,2021-2022,Public,Elementary,25,35,15,15,30,30,0,0,0,0,0,0
419710,2021-2022,Public,Elementary,45,45,45,65,30,25,25,20,0,0,0,0
421537,2021-2022,Public,Elementary,35,40,35,30,25,0,0,0,0,0,0,0
427772,2021-2022,Public,Elementary,30,30,45,30,40,40,0,0,0,0,0,0
429333,2021-2022,Public,Elementary,60,65,75,70,80,0,0,0,0,0,0,0
432326,2021-2022,Public,Elementary,45,50,45,55,45,50,0,0,0,0,0,0
432849,2021-2022,Public,Elementary,45,50,45,45,35,40,0,0,0,0,0,0
431656,2021-2022,Public,Elementary,0,10,10,10,10,10,10,45,0,0,0,0
433756,2021-2022,Public,Elementary,45,35,40,45,45,70,95,85,0,0,0,0
933759,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,200,125,160,135
434140,2021-2022,Public,Elementary,40,55,55,75,40,55,50,60,0,0,0,0
434400,2021-2022,Public,Elementary,45,40,50,35,25,0,0,0,0,0,0,0
435180,2021-2022,Public,Elementary,25,30,25,25,25,0,0,0,0,0,0,0
939480,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,35
437581,2021-2022,Public,Elementary,40,40,45,50,45,20,0,0,0,0,0,0
437522,2021-2022,Public,Elementary,30,25,25,20,15,15,0,0,0,0,0,0
439479,2021-2022,Public,Elementary,30,45,45,25,35,0,0,0,0,0,0,0
438014,2021-2022,Public,Elementary,45,35,50,30,40,45,0,0,0,0,0,0
441554,2021-2022,Public,Elementary,75,75,70,75,35,45,0,0,0,0,0,0
443697,2021-2022,Public,Elementary,0,0,0,0,0,110,115,155,0,0,0,0
445525,2021-2022,Public,Elementary,20,25,15,40,35,0,0,0,0,0,0,0
448575,2021-2022,Public,Elementary,35,25,25,55,50,65,0,0,0,0,0,0
448958,2021-2022,Public,Elementary,0,0,0,0,0,90,115,120,0,0,0,0
450138,2021-2022,Public,Elementary,25,25,20,20,25,35,0,0,0,0,0,0
451320,2021-2022,Public,Elementary,45,55,50,55,40,45,45,40,0,0,0,0
450332,2021-2022,Public,Elementary,35,35,45,35,40,55,90,95,0,0,0,0
452343,2021-2022,Public,Elementary,20,20,35,50,50,0,0,0,0,0,0,0
457809,2021-2022,Public,Elementary,45,45,70,50,45,0,0,0,0,0,0,0
461830,2021-2022,Public,Elementary,0,0,0,0,0,65,130,180,0,0,0,0
465739,2021-2022,Public,Elementary,80,45,55,90,80,95,70,105,0,0,0,0
467162,2021-2022,Public,Elementary,0,0,0,0,0,0,25,25,0,0,0,0
937266,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,320,330,300,375
467685,2021-2022,Public,Elementary,100,110,110,100,95,0,0,0,0,0,0,0
467812,2021-2022,Public,Elementary,35,50,35,30,30,30,30,45,0,0,0,0
474541,2021-2022,Public,Elementary,20,35,30,25,25,0,0,0,0,0,0,0
476390,2021-2022,Public,Elementary,65,55,75,70,75,70,65,65,0,0,0,0
479640,2021-2022,Public,Elementary,65,80,65,50,70,70,0,0,0,0,0,0
479900,2021-2022,Public,Elementary,55,45,45,70,40,35,60,45,0,0,0,0
287504,2021-2022,Public,Elementary,30,25,20,40,30,0,0,0,0,0,0,0
938173,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,265,250,315,295
485101,2021-2022,Public,Elementary,35,30,30,35,45,0,0,0,0,0,0,0
485756,2021-2022,Public,Elementary,45,40,30,35,30,0,0,0,0,0,0,0
939080,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,395,425,370,325
487872,2021-2022,Public,Elementary,0,0,0,0,0,0,95,90,0,0,0,0
488348,2021-2022,Public,Elementary,0,0,0,0,0,0,0,110,0,0,0,0
488488,2021-2022,Public,Elementary,65,75,80,105,80,65,0,0,0,0,0,0
489000,2021-2022,Public,Elementary,45,50,45,35,30,35,40,35,0,0,0,0
489522,2021-2022,Public,Elementary,40,45,30,40,40,40,0,0,0,0,0,0
490300,2021-2022,Public,Elementary,100,80,80,80,65,45,0,0,0,0,0,0
898910,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,250,255,315
490954,2021-2022,Public,Elementary,30,30,25,30,20,20,0,0,0,0,0,0
491349,2021-2022,Public,Elementary,35,30,35,55,45,30,25,0,0,0,0,0
491730,2021-2022,Public,Elementary,55,55,60,35,55,0,0,0,0,0,0,0
493120,2021-2022,Public,Elementary,15,15,25,15,15,20,40,35,0,0,0,0
493554,2021-2022,Public,Elementary,25,15,20,20,15,0,0,0,0,0,0,0
939609,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,115,120,110,130
493686,2021-2022,Public,Elementary,105,95,85,100,95,95,80,95,0,0,0,0
495506,2021-2022,Public,Elementary,30,20,40,25,25,20,45,65,0,0,0,0
949744,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,315,300,315,295
936669,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,50
497665,2021-2022,Public,Elementary,0,0,0,0,80,75,85,85,0,0,0,0
940445,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,25,45,95
501972,2021-2022,Public,Elementary,15,15,20,30,15,10,20,25,0,0,0,0
940623,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,10,15,120
940720,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,40
504866,2021-2022,Public,Elementary,60,50,65,50,65,55,50,60,0,0,0,0
504998,2021-2022,Public,Elementary,90,105,95,95,60,0,0,0,0,0,0,0
505250,2021-2022,Public,Elementary,25,20,25,30,50,0,0,0,0,0,0,0
13226,2021-2022,Public,Elementary,20,50,30,45,60,0,0,0,0,0,0,0
505587,2021-2022,Public,Elementary,10,10,10,15,10,10,10,10,0,0,0,0
506036,2021-2022,Public,Elementary,35,30,25,15,20,0,0,0,0,0,0,0
508110,2021-2022,Public,Elementary,15,20,15,15,15,20,15,20,0,0,0,0
509280,2021-2022,Public,Elementary,25,35,20,35,35,0,0,0,0,0,0,0
511102,2021-2022,Public,Elementary,15,20,15,15,25,20,0,0,0,0,0,0
511137,2021-2022,Public,Elementary,25,35,45,30,35,0,0,0,0,0,0,0
514314,2021-2022,Public,Elementary,30,35,50,45,30,20,30,35,0,0,0,0
941425,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,210,245,205,210
287300,2021-2022,Public,Elementary,20,25,25,25,30,20,60,45,0,0,0,0
515132,2021-2022,Public,Elementary,55,55,50,45,55,0,0,0,0,0,0,0
515272,2021-2022,Public,Elementary,0,0,0,0,0,0,145,190,0,0,0,0
515337,2021-2022,Public,Elementary,0,0,0,0,0,0,130,180,0,0,0,0
941948,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,235,240,270,305
941972,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,210,230,245,260
535311,2021-2022,Public,Elementary,45,25,30,45,70,40,0,0,0,0,0,0
942200,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,335,300,330,365
942367,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,20,15,20,100
517348,2021-2022,Public,Elementary,45,55,35,35,35,0,0,0,0,0,0,0
518840,2021-2022,Public,Elementary,0,0,0,0,0,155,165,170,0,0,0,0
960413,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,15,20
520110,2021-2022,Public,Elementary,0,0,0,0,0,0,30,30,0,0,0,0
528269,2021-2022,Public,Elementary,30,35,30,30,30,50,20,25,0,0,0,0
529176,2021-2022,Public,Elementary,0,0,0,0,0,125,135,145,0,0,0,0
528919,2021-2022,Public,Elementary,55,70,60,45,25,35,55,45,0,0,0,0
529958,2021-2022,Public,Elementary,25,25,30,25,25,0,0,0,0,0,0,0
531022,2021-2022,Public,Elementary,25,30,15,20,35,45,35,25,0,0,0,0
534374,2021-2022,Public,Elementary,25,35,35,50,55,0,0,0,0,0,0,0
535443,2021-2022,Public,Elementary,20,25,35,60,55,0,0,0,0,0,0,0
945250,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,100,95,100,170
536970,2021-2022,Public,Elementary,30,40,35,25,25,0,0,0,0,0,0,0
946192,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,10,20
946338,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,65
542040,2021-2022,Public,Elementary,25,30,45,50,80,65,35,40,0,0,0,0
543349,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0
543470,2021-2022,Public,Elementary,35,35,55,25,40,0,0,0,0,0,0,0
544388,2021-2022,Public,Elementary,95,105,85,95,80,100,95,100,0,0,0,0
547875,2021-2022,Public,Elementary,45,30,30,55,40,45,0,0,0,0,0,0
586765,2021-2022,Public,Elementary,40,40,45,40,50,25,30,40,0,0,0,0
550647,2021-2022,Public,Elementary,0,0,0,0,0,0,140,160,0,0,0,0
609900,2021-2022,Public,Elementary,45,30,20,30,20,35,20,35,0,0,0,0
536393,2021-2022,Public,Elementary,35,20,45,35,30,40,40,40,0,0,0,0
551279,2021-2022,Public,Elementary,35,25,35,40,30,70,80,70,0,0,0,0
526890,2021-2022,Public,Elementary,20,15,15,20,15,15,0,0,0,0,0,0
947300,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,10,25
555169,2021-2022,Public,Elementary,25,25,10,15,25,25,25,20,0,0,0,0
947407,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,125,115,110,150
422237,2021-2022,Public,Elementary,35,40,65,50,50,70,60,65,0,0,0,0
552704,2021-2022,Public,Elementary,260,245,260,240,250,0,0,0,0,0,0,0
553093,2021-2022,Public,Elementary,30,40,30,40,35,0,0,0,0,0,0,0
556793,2021-2022,Public,Elementary,15,30,35,25,20,30,0,0,0,0,0,0
557200,2021-2022,Public,Elementary,20,30,40,25,20,20,0,0,0,0,0,0
557382,2021-2022,Public,Elementary,40,50,55,35,35,0,0,0,0,0,0,0
607827,2021-2022,Public,Elementary,45,65,55,60,55,55,175,170,0,0,0,0
562580,2021-2022,Public,Elementary,65,50,45,35,65,0,0,0,0,0,0,0
563234,2021-2022,Public,Elementary,20,20,25,20,15,0,0,0,0,0,0,0
949027,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,110,145,115,140
569135,2021-2022,Public,Elementary,0,0,0,0,0,240,385,345,0,0,0,0
569607,2021-2022,Public,Elementary,35,35,30,45,35,15,0,0,0,0,0,0
949353,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,305,300,300,285
574546,2021-2022,Public,Elementary,20,15,15,30,35,0,0,0,0,0,0,0
576239,2021-2022,Public,Elementary,60,35,40,45,35,0,0,0,0,0,0,0
579092,2021-2022,Public,Elementary,30,40,15,55,20,20,0,0,0,0,0,0
586374,2021-2022,Public,Elementary,45,50,15,50,35,30,0,0,0,0,0,0
587028,2021-2022,Public,Elementary,25,20,30,15,15,20,0,0,0,0,0,0
591050,2021-2022,Public,Elementary,75,70,75,65,40,0,0,0,0,0,0,0
593915,2021-2022,Public,Elementary,30,25,25,20,25,0,0,0,0,0,0,0
928852,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,10,10,35
595608,2021-2022,Public,Elementary,25,30,15,20,15,0,0,0,0,0,0,0
951560,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,220,220,205,230
596256,2021-2022,Public,Elementary,25,25,10,25,10,20,15,25,0,0,0,0
951749,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,275,245,260,315
596388,2021-2022,Public,Elementary,35,30,25,40,30,45,65,75,0,0,0,0
597554,2021-2022,Public,Elementary,60,60,60,35,65,80,0,0,0,0,0,0
597686,2021-2022,Public,Elementary,30,30,55,30,35,35,0,0,0,0,0,0
951951,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,320,265,245,335
602108,2021-2022,Public,Elementary,45,35,30,25,20,0,0,0,0,0,0,0
952605,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,250,270,275,280
602850,2021-2022,Public,Elementary,35,40,55,30,20,0,0,0,0,0,0,0
952818,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,200,175,170,305
603015,2021-2022,Public,Elementary,20,20,25,25,20,0,0,0,0,0,0,0
603406,2021-2022,Public,Elementary,0,0,0,0,0,110,115,105,0,0,0,0
952990,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,250,300,255,275
603929,2021-2022,Public,Elementary,30,35,30,30,25,35,35,25,0,0,0,0
605166,2021-2022,Public,Elementary,45,55,40,55,50,40,40,45,0,0,0,0
605611,2021-2022,Public,Elementary,45,45,60,35,45,60,0,0,0,0,0,0
607177,2021-2022,Public,Elementary,40,60,55,75,60,85,0,0,0,0,0,0
607304,2021-2022,Public,Elementary,40,50,50,45,40,0,0,0,0,0,0,0
607550,2021-2022,Public,Elementary,25,35,45,30,45,30,0,0,0,0,0,0
607568,2021-2022,Public,Elementary,65,45,45,35,30,45,45,55,0,0,0,0
679054,2021-2022,Public,Elementary,10,10,10,10,10,10,10,55,0,0,0,0
950130,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,325,315,320,390
609250,2021-2022,Public,Elementary,65,65,60,80,65,60,0,0,0,0,0,0
609510,2021-2022,Public,Elementary,45,45,60,40,30,35,0,0,0,0,0,0
609773,2021-2022,Public,Elementary,0,0,0,0,0,150,195,175,0,0,0,0
89516,2021-2022,Public,Elementary,50,55,40,0,0,0,0,0,0,0,0,0
613282,2021-2022,Public,Elementary,50,45,35,40,20,30,115,75,0,0,0,0
614882,2021-2022,Public,Elementary,0,0,0,0,0,155,220,215,0,0,0,0
615366,2021-2022,Public,Elementary,0,0,0,0,0,0,190,170,0,0,0,0
954039,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,135,125,145,160
616141,2021-2022,Public,Elementary,85,65,70,65,40,85,0,0,0,0,0,0
954160,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,210,230,235,245
616532,2021-2022,Public,Elementary,40,55,45,45,50,55,0,0,0,0,0,0
617210,2021-2022,Public,Elementary,0,0,0,0,0,135,170,125,0,0,0,0
954640,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,10,10,20,80
954683,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,225,170,185,225
954810,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,310,280,245,340
954942,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,225
624594,2021-2022,Public,Elementary,60,55,60,45,55,0,0,0,0,0,0,0
624756,2021-2022,Public,Elementary,45,45,40,45,25,0,0,0,0,0,0,0
625132,2021-2022,Public,Elementary,0,0,0,0,0,135,145,185,0,0,0,0
599135,2021-2022,Public,Elementary,10,15,10,10,10,10,0,0,0,0,0,0
186880,2021-2022,Public,Elementary,35,20,35,30,35,0,0,0,0,0,0,0
890170,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,160,185,205,540
10219,2021-2022,Public,Elementary,15,10,10,15,15,20,0,0,0,0,0,0
19577,2021-2022,Public,Elementary,45,55,50,45,40,60,45,40,0,0,0,0
55450,2021-2022,Public,Elementary,50,40,40,35,40,40,40,45,0,0,0,0
56758,2021-2022,Public,Elementary,35,30,40,30,45,35,35,45,0,0,0,0
895660,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,205,155,170,195
83798,2021-2022,Public,Elementary,10,10,10,0,0,0,0,0,0,0,0,0
99007,2021-2022,Public,Elementary,0,0,0,0,0,0,135,155,0,0,0,0
147524,2021-2022,Public,Elementary,35,40,30,30,40,35,25,35,0,0,0,0
154113,2021-2022,Public,Elementary,30,30,20,25,30,30,25,45,0,0,0,0
909700,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,190,160,145,135
194018,2021-2022,Public,Elementary,25,20,15,20,15,15,25,15,0,0,0,0
357707,2021-2022,Public,Elementary,25,15,30,15,15,20,15,20,0,0,0,0
227099,2021-2022,Public,Elementary,55,60,60,0,0,0,0,0,0,0,0,0
914380,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,80,80,85,90
228877,2021-2022,Public,Elementary,25,25,25,30,20,25,40,35,0,0,0,0
915297,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,110,120,105,125
34789,2021-2022,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0
917761,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,245,235,240,275
273597,2021-2022,Public,Elementary,25,15,30,25,75,80,75,105,0,0,0,0
918130,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,255,260,285,295
278211,2021-2022,Public,Elementary,10,15,20,15,20,10,20,20,0,0,0,0
240761,2021-2022,Public,Elementary,0,0,0,65,75,70,70,70,0,0,0,0
418013,2021-2022,Public,Elementary,35,35,30,35,35,30,35,35,0,0,0,0
374601,2021-2022,Public,Elementary,20,15,10,25,15,15,15,20,0,0,0,0
294004,2021-2022,Public,Elementary,20,20,15,15,15,15,0,0,0,0,0,0
417378,2021-2022,Public,Elementary,50,50,35,0,0,0,0,0,0,0,0,0
170240,2021-2022,Public,Elementary,30,35,25,30,30,35,30,35,0,0,0,0
307947,2021-2022,Public,Elementary,55,30,35,45,45,55,50,40,0,0,0,0
311685,2021-2022,Public,Elementary,65,60,60,75,70,65,0,0,0,0,0,0
922838,2021-2022,Public,Secondary,0,0,0,0,0,0,0,0,145,125,140,135
327280,2021-2022,Public,Elementary,25,30,30,35,25,35,25,40,0,0,0,0
329460,2021-2022,Public,Elementary,45,35,35,35,40,45,35,35,0,0,0,0
368946,2021-2022,Public,Elementary,50,55,60,70,55,55,75,60,0,0,0,0
382140,2021-2022,Public,Elementary,30,30,50,30,40,40,30,35,0,0,0,0
382191,2021-2022,Public,Elementary,20,20,15,15,15,15,15,15,0,0,0,0
435708,2021-2022,Public,Elementary,60,40,40,55,45,50,10,10,0,0,0,0
99520,2021-2022,Public,Elementary,20,20,25,20,25,25,20,20,0,0,0,0
575194,2021-2022,Public,Elementary,20,15,10,20,20,20,0,0,0,0,0,0
48305,2021-2022,Public,Elementary,35,25,25,25,30,20,25,25,0,0,0,0
68454,2021-2022,Public,Elementary,65,65,70,65,15,20,20,30,0,0,0,0
489425,2021-2022,Public,Elementary,0,0,0,60,40,55,55,65,0,0,0,0
503630,2021-2022,Public,Elementary,0,0,0,45,55,50,50,50,0,0,0,0
99783,2021-2022,Public,Elementary,35,30,35,30,35,40,35,35,0,0,0,0
575976,2021-2022,Public,Elementary,55,60,60,0,0,0,0,0,0,0,0,0
568694,2021-2022,Public,Elementary,25,35,20,25,20,35,25,25,0,0,0,0
590002,2021-2022,Public,Elementary,20,10,10,10,10,10,10,15,0,0,0,0
