School Number,Year,School Type,School Level,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment,Total Enrolment
750336,2020-2021,Catholic,Elementary,35,30,25,35,30,35,0,0,0,0,0,0,190
770744,2020-2021,Catholic,Elementary,20,40,30,35,25,35,45,65,0,0,0,0,295
777196,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,130,100,95,135,460
782181,2020-2021,Catholic,Elementary,45,45,50,40,50,55,35,40,0,0,0,0,360
783358,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,220,225,195,225,865
785954,2020-2021,Catholic,Elementary,40,45,45,50,45,45,0,0,0,0,0,0,270
791075,2020-2021,Catholic,Elementary,55,45,40,35,35,25,0,0,0,0,0,0,235
798878,2020-2021,Catholic,Elementary,30,35,30,35,45,35,20,10,0,0,0,0,240
804282,2020-2021,Catholic,Elementary,30,30,30,30,25,25,35,25,0,0,0,0,230
810525,2020-2021,Catholic,Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0
746827,2020-2021,Catholic,Elementary,20,35,25,30,25,30,0,0,0,0,0,0,165
757127,2020-2021,Catholic,Elementary,0,0,0,0,0,0,105,120,0,0,0,0,225
830399,2020-2021,Catholic,Elementary,0,0,0,0,0,0,130,165,0,0,0,0,295
714194,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
719994,2020-2021,Catholic,Elementary,10,10,10,15,10,10,10,10,0,0,0,0,85
742660,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
745782,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
788031,2020-2021,Catholic,Elementary,10,15,10,10,10,10,15,15,0,0,0,0,95
797260,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
808571,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
824046,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
214574,2020-2021,Public,Elementary,10,10,15,10,10,10,15,15,0,0,0,0,95
142689,2020-2021,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
385131,2020-2021,Public,Elementary,15,15,15,15,15,10,15,20,0,0,0,0,120
912565,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,45,50,45,60,200
940666,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,25,25,20,25,95
924652,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,15,10,15,30,70
332097,2020-2021,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
924784,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,50,45,35,60,190
338010,2020-2021,Public,Elementary,10,20,15,20,25,15,25,20,0,0,0,0,150
320650,2020-2021,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
382795,2020-2021,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
929336,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,35,35,45,30,145
502006,2020-2021,Public,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
550884,2020-2021,Public,Elementary,20,10,10,10,10,20,10,10,0,0,0,0,100
890073,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,325,290,395,435,1445
612766,2020-2021,Public,Elementary,35,25,25,35,25,30,35,35,0,0,0,0,245
892670,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,80,75,70,125,350
947148,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,35,50,40,40,165
467572,2020-2021,Public,Elementary,30,35,25,30,30,30,35,35,0,0,0,0,250
136020,2020-2021,Public,Elementary,70,75,75,65,65,60,65,55,0,0,0,0,530
320005,2020-2021,Public,Elementary,25,25,25,30,25,30,35,50,0,0,0,0,245
899305,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,140,165,120,175,600
106526,2020-2021,Public,Elementary,40,40,55,35,45,55,55,40,0,0,0,0,365
108103,2020-2021,Public,Elementary,65,70,80,75,80,75,75,105,0,0,0,0,625
901644,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,245,225,210,290,970
111406,2020-2021,Public,Elementary,30,40,40,35,40,40,60,45,0,0,0,0,330
902420,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,220,215,235,295,965
134236,2020-2021,Public,Elementary,0,0,0,65,55,60,85,90,0,0,0,0,355
136182,2020-2021,Public,Elementary,15,10,10,10,10,15,25,30,0,0,0,0,125
155810,2020-2021,Public,Elementary,25,50,35,40,35,35,25,30,0,0,0,0,275
430242,2020-2021,Public,Elementary,100,85,100,95,90,100,110,80,0,0,0,0,760
157244,2020-2021,Public,Elementary,25,15,25,15,10,20,15,20,0,0,0,0,145
906581,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,240,250,250,330,1070
160210,2020-2021,Public,Elementary,30,25,40,30,35,35,25,35,0,0,0,0,255
162221,2020-2021,Public,Elementary,15,20,20,30,10,15,15,20,0,0,0,0,145
163740,2020-2021,Public,Elementary,20,20,15,15,20,10,20,25,0,0,0,0,145
167738,2020-2021,Public,Elementary,35,25,40,40,40,35,45,35,0,0,0,0,295
170500,2020-2021,Public,Elementary,30,20,30,30,40,35,30,30,0,0,0,0,245
179752,2020-2021,Public,Elementary,65,70,65,80,70,80,95,100,0,0,0,0,625
137743,2020-2021,Public,Elementary,50,40,55,50,55,55,45,55,0,0,0,0,405
589890,2020-2021,Public,Elementary,20,30,30,25,20,20,20,15,0,0,0,0,180
190268,2020-2021,Public,Elementary,35,25,40,20,30,35,40,30,0,0,0,0,255
201529,2020-2021,Public,Elementary,40,40,35,40,35,40,45,45,0,0,0,0,320
203521,2020-2021,Public,Elementary,25,30,35,35,50,40,35,45,0,0,0,0,295
911259,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,0,0,0,35,35
217174,2020-2021,Public,Elementary,60,55,55,65,60,60,50,65,0,0,0,0,470
912824,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,45,40,45,50,180
912956,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,170,185,215,220,790
914908,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,380,410,420,655,1865
245038,2020-2021,Public,Elementary,55,55,55,70,55,60,70,55,0,0,0,0,475
255300,2020-2021,Public,Elementary,60,55,65,60,70,65,50,60,0,0,0,0,485
257737,2020-2021,Public,Elementary,30,20,25,25,35,35,30,35,0,0,0,0,235
918024,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,195,195,175,245,810
918156,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,195,180,155,265,795
275514,2020-2021,Public,Elementary,30,25,25,20,15,20,25,20,0,0,0,0,180
133006,2020-2021,Public,Elementary,40,45,30,55,35,30,25,30,0,0,0,0,290
280810,2020-2021,Public,Elementary,65,65,75,65,80,95,105,115,0,0,0,0,665
522619,2020-2021,Public,Elementary,50,55,40,40,40,40,25,55,0,0,0,0,345
283410,2020-2021,Public,Elementary,20,30,20,25,30,25,25,25,0,0,0,0,200
560766,2020-2021,Public,Elementary,45,45,40,50,55,60,50,50,0,0,0,0,395
302664,2020-2021,Public,Elementary,40,55,45,60,55,65,45,65,0,0,0,0,430
166600,2020-2021,Public,Elementary,40,40,40,35,30,55,50,45,0,0,0,0,335
289710,2020-2021,Public,Elementary,110,95,90,90,75,85,90,65,0,0,0,0,700
451436,2020-2021,Public,Elementary,40,25,45,50,35,45,50,45,0,0,0,0,335
302716,2020-2021,Public,Elementary,15,15,25,20,25,20,20,25,0,0,0,0,165
438062,2020-2021,Public,Elementary,60,40,50,55,70,75,65,85,0,0,0,0,500
311855,2020-2021,Public,Elementary,0,0,0,55,55,55,55,55,0,0,0,0,275
318051,2020-2021,Public,Elementary,70,70,65,65,70,65,65,60,0,0,0,0,530
923745,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,265,235,260,230,990
923877,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,170,140,155,180,645
904503,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,145,115,110,150,520
321338,2020-2021,Public,Elementary,35,35,25,30,40,30,35,25,0,0,0,0,255
321370,2020-2021,Public,Elementary,45,40,45,40,45,65,60,65,0,0,0,0,405
321435,2020-2021,Public,Elementary,50,30,30,30,40,40,30,35,0,0,0,0,285
273724,2020-2021,Public,Elementary,80,75,70,65,55,50,50,90,0,0,0,0,535
346780,2020-2021,Public,Elementary,60,75,70,75,75,60,75,65,0,0,0,0,555
351466,2020-2021,Public,Elementary,20,10,10,15,10,20,10,10,0,0,0,0,105
351725,2020-2021,Public,Elementary,70,65,50,0,0,0,0,0,0,0,0,0,185
925560,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,355,370,350,360,1435
381568,2020-2021,Public,Elementary,55,70,55,85,80,90,85,100,0,0,0,0,620
927430,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,205,160,145,320,830
375128,2020-2021,Public,Elementary,20,15,15,10,10,20,20,15,0,0,0,0,125
378119,2020-2021,Public,Elementary,40,45,50,35,50,45,75,65,0,0,0,0,405
622346,2020-2021,Public,Elementary,20,20,20,25,25,35,25,25,0,0,0,0,195
384909,2020-2021,Public,Elementary,25,20,20,25,30,20,30,25,0,0,0,0,195
403377,2020-2021,Public,Elementary,35,40,40,50,35,55,45,35,0,0,0,0,335
930113,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,40,30,35,45,150
410357,2020-2021,Public,Elementary,55,40,40,50,35,50,40,35,0,0,0,0,345
410454,2020-2021,Public,Elementary,0,0,0,70,75,70,80,80,0,0,0,0,375
410748,2020-2021,Public,Elementary,40,30,35,45,30,30,45,35,0,0,0,0,290
411396,2020-2021,Public,Elementary,55,45,55,50,50,70,55,80,0,0,0,0,460
931934,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,245,225,225,330,1025
417203,2020-2021,Public,Elementary,20,20,20,25,25,20,30,30,0,0,0,0,190
510700,2020-2021,Public,Elementary,25,35,25,15,30,30,30,30,0,0,0,0,220
429597,2020-2021,Public,Elementary,45,55,65,45,65,60,70,55,0,0,0,0,460
433608,2020-2021,Public,Elementary,25,15,20,15,15,25,15,30,0,0,0,0,160
944939,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,260,245,270,310,1085
435317,2020-2021,Public,Elementary,55,65,65,70,55,65,65,65,0,0,0,0,505
263451,2020-2021,Public,Elementary,45,50,45,35,45,40,50,85,0,0,0,0,395
448389,2020-2021,Public,Elementary,35,25,25,25,20,15,20,20,0,0,0,0,185
450391,2020-2021,Public,Elementary,10,15,20,20,15,15,0,0,0,0,0,0,95
453773,2020-2021,Public,Elementary,50,50,55,45,40,45,45,45,0,0,0,0,375
456314,2020-2021,Public,Elementary,70,70,55,55,45,65,50,50,0,0,0,0,460
457418,2020-2021,Public,Elementary,80,100,95,100,75,90,80,75,0,0,0,0,695
481017,2020-2021,Public,Elementary,40,40,45,35,40,35,40,45,0,0,0,0,320
485322,2020-2021,Public,Elementary,70,65,70,0,0,0,0,0,0,0,0,0,205
486272,2020-2021,Public,Elementary,45,40,45,45,50,55,45,45,0,0,0,0,370
557188,2020-2021,Public,Elementary,60,80,80,60,45,55,40,45,0,0,0,0,465
456241,2020-2021,Public,Elementary,40,45,35,50,50,40,40,50,0,0,0,0,350
495638,2020-2021,Public,Elementary,40,55,45,50,50,35,55,40,0,0,0,0,370
940437,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,445,375,410,580,1810
941743,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,345,375,390,470,1580
218863,2020-2021,Public,Elementary,35,55,65,65,60,60,70,70,0,0,0,0,480
515787,2020-2021,Public,Elementary,30,40,40,45,30,35,30,35,0,0,0,0,285
942162,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,260,285,270,320,1135
142565,2020-2021,Public,Elementary,30,25,30,25,30,25,0,0,0,0,0,0,165
526436,2020-2021,Public,Elementary,25,35,25,30,35,40,40,40,0,0,0,0,270
524883,2020-2021,Public,Elementary,35,40,30,35,25,45,40,35,0,0,0,0,285
525278,2020-2021,Public,Elementary,70,50,75,60,75,50,70,70,0,0,0,0,520
527742,2020-2021,Public,Elementary,55,55,65,70,40,60,65,45,0,0,0,0,455
528005,2020-2021,Public,Elementary,15,15,10,15,20,25,0,0,0,0,0,0,100
530212,2020-2021,Public,Elementary,30,35,35,20,30,40,45,35,0,0,0,0,270
586970,2020-2021,Public,Elementary,95,95,110,110,85,105,90,120,0,0,0,0,810
537675,2020-2021,Public,Elementary,40,55,50,55,60,50,50,50,0,0,0,0,410
539180,2020-2021,Public,Elementary,20,20,30,20,25,30,50,65,0,0,0,0,260
945846,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,270,235,245,365,1115
329886,2020-2021,Public,Elementary,25,25,40,40,35,50,60,60,0,0,0,0,335
548545,2020-2021,Public,Elementary,40,25,30,30,30,20,40,30,0,0,0,0,245
550493,2020-2021,Public,Elementary,30,30,40,20,25,30,30,25,0,0,0,0,230
947237,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,10,10,10,170,200
551104,2020-2021,Public,Elementary,30,35,40,35,25,35,35,35,0,0,0,0,270
560898,2020-2021,Public,Elementary,10,20,15,10,15,15,20,10,0,0,0,0,115
563102,2020-2021,Public,Elementary,35,25,45,35,35,45,40,50,0,0,0,0,310
566225,2020-2021,Public,Elementary,35,35,35,35,35,20,40,30,0,0,0,0,265
569860,2020-2021,Public,Elementary,15,25,20,20,20,25,15,20,0,0,0,0,160
575321,2020-2021,Public,Elementary,25,25,15,15,20,30,30,15,0,0,0,0,175
579327,2020-2021,Public,Elementary,45,45,50,55,60,45,50,55,0,0,0,0,405
951439,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,60,45,60,75,240
515008,2020-2021,Public,Elementary,40,45,55,65,35,50,50,45,0,0,0,0,385
587215,2020-2021,Public,Elementary,70,65,55,40,45,35,40,35,0,0,0,0,385
600679,2020-2021,Public,Elementary,30,20,30,20,20,20,20,20,0,0,0,0,180
952346,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,155,125,125,280,685
602272,2020-2021,Public,Elementary,50,55,70,70,80,75,75,65,0,0,0,0,540
604836,2020-2021,Public,Elementary,80,100,105,100,85,90,75,95,0,0,0,0,730
359520,2020-2021,Public,Elementary,65,60,60,55,70,50,65,60,0,0,0,0,485
605816,2020-2021,Public,Elementary,60,70,70,75,70,85,85,85,0,0,0,0,600
612707,2020-2021,Public,Elementary,50,35,30,35,45,45,50,40,0,0,0,0,330
131377,2020-2021,Public,Elementary,45,50,40,40,45,35,35,35,0,0,0,0,325
619000,2020-2021,Public,Elementary,40,50,55,55,60,35,70,70,0,0,0,0,435
954551,2020-2021,Public,Secondary,0,0,0,0,0,0,0,0,120,125,170,170,585
621862,2020-2021,Public,Elementary,25,30,20,25,20,30,30,20,0,0,0,0,200
627194,2020-2021,Public,Elementary,30,25,25,20,30,25,20,15,0,0,0,0,190
705217,2020-2021,Catholic,Elementary,0,0,0,0,0,0,115,130,0,0,0,0,245
689637,2020-2021,Catholic,Elementary,0,0,0,0,0,0,130,115,0,0,0,0,245
700150,2020-2021,Catholic,Elementary,25,25,25,20,35,35,0,0,0,0,0,0,165
714810,2020-2021,Catholic,Elementary,30,40,40,50,40,40,0,0,0,0,0,0,240
715751,2020-2021,Catholic,Elementary,30,45,40,45,45,50,0,0,0,0,0,0,255
741817,2020-2021,Catholic,Elementary,15,15,10,15,10,15,0,0,0,0,0,0,80
758400,2020-2021,Catholic,Elementary,0,0,0,0,0,0,230,235,0,0,0,0,465
769703,2020-2021,Catholic,Elementary,20,25,20,25,15,20,0,0,0,0,0,0,125
778672,2020-2021,Catholic,Elementary,55,80,75,60,85,55,0,0,0,0,0,0,410
788945,2020-2021,Catholic,Elementary,30,25,35,35,25,30,0,0,0,0,0,0,180
790150,2020-2021,Catholic,Elementary,20,15,20,20,20,20,0,0,0,0,0,0,115
798193,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,260,285,255,310,1110
815853,2020-2021,Catholic,Elementary,15,25,10,15,20,25,0,0,0,0,0,0,110
821187,2020-2021,Catholic,Elementary,20,25,15,25,35,25,0,0,0,0,0,0,145
823651,2020-2021,Catholic,Elementary,70,70,65,90,55,85,0,0,0,0,0,0,435
687111,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,270,250,240,295,1055
841722,2020-2021,Catholic,Elementary,15,15,15,10,10,20,0,0,0,0,0,0,85
847445,2020-2021,Catholic,Elementary,25,20,25,30,20,40,0,0,0,0,0,0,160
854727,2020-2021,Catholic,Elementary,25,25,30,25,25,25,0,0,0,0,0,0,155
857998,2020-2021,Catholic,Elementary,20,20,10,15,10,10,0,0,0,0,0,0,85
686247,2020-2021,Catholic,Elementary,60,65,65,75,55,80,65,75,0,0,0,0,540
686891,2020-2021,Catholic,Elementary,30,15,30,20,35,35,35,25,0,0,0,0,225
689360,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,330,330,320,380,1360
833605,2020-2021,Catholic,Elementary,15,10,15,15,10,10,10,0,0,0,0,0,85
691798,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,130,120,100,180,530
710601,2020-2021,Catholic,Elementary,10,30,30,20,20,25,20,25,0,0,0,0,180
694815,2020-2021,Catholic,Elementary,20,20,20,20,25,25,25,20,0,0,0,0,175
690538,2020-2021,Catholic,Elementary,35,50,50,40,50,65,45,55,0,0,0,0,390
690660,2020-2021,Catholic,Elementary,10,15,15,20,20,10,15,10,0,0,0,0,115
690961,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,130,120,140,200,590
694045,2020-2021,Catholic,Elementary,30,20,30,35,25,15,25,20,0,0,0,0,200
694550,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,150,155,155,130,590
694509,2020-2021,Catholic,Elementary,0,0,0,0,0,0,55,45,0,0,0,0,100
695408,2020-2021,Catholic,Elementary,20,20,15,20,15,10,20,20,0,0,0,0,140
695947,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,185,165,170,170,690
703001,2020-2021,Catholic,Elementary,15,20,15,25,15,25,20,25,0,0,0,0,160
702935,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,70,130,140,150,490
785539,2020-2021,Catholic,Elementary,10,10,10,20,15,10,10,20,0,0,0,0,105
707589,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,150,130,140,165,585
731951,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,250,230,280,265,1025
706426,2020-2021,Catholic,Elementary,40,50,55,50,45,55,55,50,0,0,0,0,400
707708,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,160,150,135,160,605
714062,2020-2021,Catholic,Elementary,45,55,50,50,45,50,45,45,0,0,0,0,385
704210,2020-2021,Catholic,Elementary,25,15,25,10,30,15,20,25,0,0,0,0,165
715239,2020-2021,Catholic,Elementary,30,25,35,25,20,25,15,20,0,0,0,0,195
716146,2020-2021,Catholic,Elementary,15,15,15,20,20,15,15,20,0,0,0,0,135
717444,2020-2021,Catholic,Elementary,30,25,25,25,30,25,25,35,0,0,0,0,220
719528,2020-2021,Catholic,Elementary,10,20,25,20,20,15,15,15,0,0,0,0,140
720178,2020-2021,Catholic,Elementary,25,25,25,35,30,20,30,30,0,0,0,0,220
721603,2020-2021,Catholic,Elementary,40,35,50,30,35,40,25,35,0,0,0,0,290
721999,2020-2021,Catholic,Elementary,10,10,15,10,15,10,15,10,0,0,0,0,95
723096,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,170,160,150,180,660
723576,2020-2021,Catholic,Elementary,50,40,45,50,35,30,40,35,0,0,0,0,325
694428,2020-2021,Catholic,Elementary,55,50,65,40,55,55,55,45,0,0,0,0,420
728055,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,130,170,170,190,660
728063,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,85,65,70,100,320
729019,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,135,105,125,140,505
730653,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,210,220,195,215,840
730882,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,195,165,145,175,680
731820,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,445,405,385,410,1645
732443,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,200,165,190,180,735
733016,2020-2021,Catholic,Elementary,10,10,15,20,10,20,15,15,0,0,0,0,115
680354,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,10,180,200
927830,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,0,195,195
784870,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,10,10,30
743482,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,0,10,10,20,40
685100,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,0,0,0,250,250
732435,2020-2021,Catholic,Elementary,15,15,15,10,15,10,15,20,0,0,0,0,115
733954,2020-2021,Catholic,Elementary,35,30,25,40,25,25,45,35,0,0,0,0,260
734080,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,175,165,160,160,660
738115,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,135,120,140,145,540
743704,2020-2021,Catholic,Elementary,50,65,60,60,65,65,50,55,0,0,0,0,470
744565,2020-2021,Catholic,Elementary,10,10,15,10,15,10,20,20,0,0,0,0,110
744751,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
746177,2020-2021,Catholic,Elementary,35,40,45,40,45,40,30,35,0,0,0,0,310
747602,2020-2021,Catholic,Elementary,45,50,50,50,60,50,55,60,0,0,0,0,420
747998,2020-2021,Catholic,Elementary,55,35,35,45,35,20,20,20,0,0,0,0,265
748382,2020-2021,Catholic,Elementary,45,45,50,60,70,65,65,85,0,0,0,0,485
749290,2020-2021,Catholic,Elementary,40,45,40,50,45,60,55,60,0,0,0,0,395
749559,2020-2021,Catholic,Elementary,20,25,25,25,20,20,15,20,0,0,0,0,170
748773,2020-2021,Catholic,Elementary,20,35,20,25,20,20,30,30,0,0,0,0,200
820814,2020-2021,Catholic,Elementary,10,25,10,15,20,15,20,25,0,0,0,0,140
751634,2020-2021,Catholic,Elementary,35,35,35,15,35,35,40,45,0,0,0,0,275
752690,2020-2021,Catholic,Elementary,10,10,15,15,10,20,15,20,0,0,0,0,115
752819,2020-2021,Catholic,Elementary,20,25,30,35,25,25,35,35,0,0,0,0,230
756334,2020-2021,Catholic,Elementary,10,20,10,15,20,20,20,15,0,0,0,0,130
763462,2020-2021,Catholic,Elementary,10,15,15,15,10,10,20,15,0,0,0,0,110
763772,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,275,250,265,305,1095
765023,2020-2021,Catholic,Elementary,40,30,35,30,30,30,30,20,0,0,0,0,245
765635,2020-2021,Catholic,Elementary,15,15,25,15,30,25,10,15,0,0,0,0,150
765759,2020-2021,Catholic,Elementary,15,15,20,15,20,25,15,15,0,0,0,0,140
766038,2020-2021,Catholic,Elementary,20,15,25,10,30,20,30,15,0,0,0,0,165
767913,2020-2021,Catholic,Elementary,25,25,15,15,15,20,15,25,0,0,0,0,155
768537,2020-2021,Catholic,Elementary,40,50,35,25,30,40,30,30,0,0,0,0,280
845182,2020-2021,Catholic,Elementary,50,50,55,55,45,50,50,45,0,0,0,0,400
768790,2020-2021,Catholic,Elementary,25,35,35,35,40,45,55,50,0,0,0,0,320
769525,2020-2021,Catholic,Elementary,25,30,25,40,25,30,50,25,0,0,0,0,250
772437,2020-2021,Catholic,Elementary,25,25,25,30,30,30,25,30,0,0,0,0,220
773735,2020-2021,Catholic,Elementary,20,30,25,25,25,25,25,25,0,0,0,0,200
785857,2020-2021,Catholic,Elementary,20,20,20,25,25,25,35,35,0,0,0,0,205
775444,2020-2021,Catholic,Elementary,25,35,35,35,30,40,45,40,0,0,0,0,285
775819,2020-2021,Catholic,Elementary,25,20,15,25,20,20,30,20,0,0,0,0,175
775843,2020-2021,Catholic,Elementary,15,15,15,15,15,20,15,20,0,0,0,0,130
776637,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
776360,2020-2021,Catholic,Secondary,0,0,0,0,0,0,0,0,220,220,220,240,900
776700,2020-2021,Catholic,Elementary,10,10,10,10,10,10,15,10,0,0,0,0,85
776980,2020-2021,Catholic,Elementary,40,50,45,35,50,30,40,50,0,0,0,0,340
778800,2020-2021,Catholic,Elementary,45,55,35,50,55,35,50,55,0,0,0,0,380
780235,2020-2021,Catholic,Elementary,40,35,45,45,50,60,50,55,0,0,0,0,380
780499,2020-2021,Catholic,Elementary,20,10,20,25,20,25,20,25,0,0,0,0,165
780570,2020-2021,Catholic,Elementary,45,35,40,40,40,45,50,50,0,0,0,0,345
780880,2020-2021,Catholic,Elementary,65,60,45,55,55,50,45,35,0,0,0,0,410
781118,2020-2021,Catholic,Elementary,15,10,10,15,15,20,15,15,0,0,0,0,115
781380,2020-2021,Catholic,Elementary,10,10,10,10,10,10,10,10,0,0,0,0,80
781797,2020-2021,Catholic,Elementary,50,60,60,60,50,45,55,55,0,0,0,0,435
782963,2020-2021,Catholic,Elementary,20,15,20,10,20,20,15,15,0,0,0,0,135
783510,2020-2021,Catholic,Elementary,30,30,30,20,25,30,30,15,0,0,0,0,210
784389,2020-2021,Catholic,Elementary,30,30,30,30,35,35,25,40,0,0,0,0,255
784656,2020-2021,Catholic,Elementary,35,30,40,40,45,40,40,40,0,0,0,0,310
784990,2020-2021,Catholic,Elementary,20,15,10,15,20,20,15,20,0,0,0,0,135
785334,2020-2021,Catholic,Elementary,45,45,55,45,45,50,40,40,0,0,0,0,365
785563,2020-2021,Catholic,Elementary,35,30,35,30,25,25,15,20,0,0,0,0,215
786276,2020-2021,Catholic,Elementary,25,25,20,25,25,25,35,35,0,0,0,0,215
786497,2020-2021,Catholic,Elementary,25,25,25,30,20,35,20,35,0,0,0,0,215
786756,2020-2021,Catholic,Elementary,15,15,20,20,15,20,15,25,0,0,0,0,145
787353,2020-2021,Catholic,Elementary,25,15,25,25,25,25,20,25,0,0,0,0,185
787388,2020-2021,Catholic,Elementary,20,20,25,25,20,20,10,20,0,0,0,0,160
787663,2020-2021,Catholic,Elementary,15,15,10,15,10,10,15,15,0,0,0,0,105
788163,2020-2021,Catholic,Elementary,25,30,35,35,25,45,35,35,0,0,0,0,265
789208,2020-2021,Catholic,Elementary,20,15,15,10,20,20,10,20,0,0,0,0,130
789100,2020-2021,Catholic,Elementary,10,10,10,10,10,15,10,15,0,0,0,0,90
789690,2020-2021,Catholic,Elementary,50,55,40,40,25,35,25,25,0,0,0,0,295
789917,2020-2021,Catholic,Elementary,45,55,35,45,40,45,60,45,0,0,0,0,370
789992,2020-2021,Catholic,Elementary,10,10,15,15,10,15,15,10,0,0,0,0,100
792454,2020-2021,Catholic,Elementary,35,35,35,35,30,40,50,45,0,0,0,0,305
791946,2020-2021,Catholic,Elementary,30,30,25,30,30,25,35,35,0,0,0,0,240
791679,2020-2021,Catholic,Elementary,10,10,10,10,10,15,15,20,0,0,0,0,100
793620,2020-2021,Catholic,Elementary,15,20,20,15,15,30,15,30,0,0,0,0,160
793868,2020-2021,Catholic,Elementary,10,10,10,10,10,15,10,10,0,0,0,0,85
794678,2020-2021,Catholic,Elementary,15,15,25,15,25,15,20,20,0,0,0,0,150
