School Number,Year,Grade 1 Enrolment,Grade 2 Enrolment,Grade 3 Enrolment,Grade 4 Enrolment,Grade 5 Enrolment,Grade 6 Enrolment,Grade 7 Enrolment,Grade 8 Enrolment,Grade 9 Enrolment,Grade 10 Enrolment,Grade 11 Enrolment,Grade 12 Enrolment
752908,2026,0,0,0,0,0,0,0,0,531,549,276,241
752932,2022,0,0,0,0,0,0,0,0,191,240,191,251
752932,2023,0,0,0,0,0,0,0,0,188,245,178,235
752932,2024,0,0,0,0,0,0,0,0,184,251,167,219
752932,2025,0,0,0,0,0,0,0,0,181,256,156,204
752932,2026,0,0,0,0,0,0,0,0,178,262,145,191
753009,2022,0,0,0,0,0,0,0,0,464,385,367,572
753009,2023,0,0,0,0,0,0,0,0,501,390,365,618
753009,2024,0,0,0,0,0,0,0,0,541,396,363,668
753009,2025,0,0,0,0,0,0,0,0,585,402,360,721
753009,2026,0,0,0,0,0,0,0,0,632,407,358,779
753068,2022,6,18,25,20,37,33,15,19,0,0,0,0
753068,2023,4,16,26,21,46,44,15,18,0,0,0,0
753068,2024,2,14,26,21,58,59,15,18,0,0,0,0
753068,2025,1,13,27,22,73,79,15,17,0,0,0,0
753068,2026,1,11,28,22,91,105,15,16,0,0,0,0
753084,2022,8,16,16,15,8,18,16,8,0,0,0,0
753084,2023,6,17,17,15,6,23,17,6,0,0,0,0
753084,2024,5,19,19,15,5,29,19,5,0,0,0,0
753084,2025,4,20,20,15,4,36,20,4,0,0,0,0
753084,2026,4,22,22,15,4,45,22,4,0,0,0,0
753157,2022,35,35,22,38,33,26,0,0,0,0,0,0
753157,2023,41,35,19,42,32,22,0,0,0,0,0,0
753157,2024,48,36,17,47,30,20,0,0,0,0,0,0
753157,2025,57,36,15,52,29,17,0,0,0,0,0,0
753157,2026,67,37,13,57,28,15,0,0,0,0,0,0
753161,2022,12,30,40,19,25,49,44,57,0,0,0,0
753161,2023,8,30,40,12,21,45,40,55,0,0,0,0
753161,2024,5,31,41,7,18,41,35,53,0,0,0,0
753161,2025,3,31,41,5,15,37,32,51,0,0,0,0
753161,2026,2,32,41,3,13,33,28,49,0,0,0,0
753203,2022,55,28,45,28,18,15,0,0,0,0,0,0
753203,2023,67,27,67,31,16,15,0,0,0,0,0,0
753203,2024,83,26,101,35,15,15,0,0,0,0,0,0
753203,2025,102,25,151,40,14,15,0,0,0,0,0,0
753203,2026,126,24,227,45,12,15,0,0,0,0,0,0
753211,2022,0,0,0,0,0,0,0,0,393,341,309,313
753211,2023,0,0,0,0,0,0,0,0,449,369,329,351
753211,2024,0,0,0,0,0,0,0,0,512,400,351,393
753211,2025,0,0,0,0,0,0,0,0,584,433,375,440
753211,2026,0,0,0,0,0,0,0,0,667,470,400,493
753246,2022,67,67,70,82,90,113,0,0,0,0,0,0
753246,2023,65,65,66,80,90,122,0,0,0,0,0,0
753246,2024,63,64,62,78,90,132,0,0,0,0,0,0
753246,2025,61,62,58,75,90,143,0,0,0,0,0,0
753246,2026,59,60,54,73,90,154,0,0,0,0,0,0
753297,2022,30,9,16,30,30,25,0,0,0,0,0,0
753297,2023,36,6,13,31,31,22,0,0,0,0,0,0
753297,2024,44,4,11,31,31,19,0,0,0,0,0,0
753297,2025,53,2,9,32,32,16,0,0,0,0,0,0
753297,2026,64,1,8,32,32,14,0,0,0,0,0,0
753580,2022,47,28,33,36,43,30,32,0,0,0,0,0
753580,2023,49,26,32,37,47,30,35,0,0,0,0,0
753580,2024,52,25,30,38,52,30,38,0,0,0,0,0
753580,2025,54,24,29,39,57,30,41,0,0,0,0,0
753580,2026,57,22,28,40,63,30,44,0,0,0,0,0
753602,2022,35,30,42,29,35,65,0,0,0,0,0,0
753602,2023,35,27,45,25,42,86,0,0,0,0,0,0
753602,2024,36,24,49,21,50,113,0,0,0,0,0,0
753602,2025,36,21,52,18,60,148,0,0,0,0,0,0
753602,2026,37,18,56,16,71,194,0,0,0,0,0,0
753670,2022,68,62,58,65,57,46,0,0,0,0,0,0
753670,2023,71,65,61,72,60,39,0,0,0,0,0,0
753670,2024,75,68,65,78,63,33,0,0,0,0,0,0
753670,2025,78,71,69,86,66,27,0,0,0,0,0,0
753670,2026,82,74,73,94,70,23,0,0,0,0,0,0
753823,2022,19,24,24,36,32,27,0,0,0,0,0,0
753823,2023,15,20,20,37,30,25,0,0,0,0,0,0
753823,2024,12,16,16,38,28,24,0,0,0,0,0,0
753823,2025,9,13,13,39,27,22,0,0,0,0,0,0
753823,2026,7,10,11,40,25,20,0,0,0,0,0,0
753840,2022,43,31,46,33,50,56,0,0,0,0,0,0
753840,2023,47,32,54,32,72,78,0,0,0,0,0,0
753840,2024,52,33,63,30,103,109,0,0,0,0,0,0
753840,2025,57,35,74,29,149,153,0,0,0,0,0,0
753840,2026,63,36,86,28,214,215,0,0,0,0,0,0
754102,2022,56,96,50,75,81,68,0,0,0,0,0,0
754102,2023,58,110,42,76,77,66,0,0,0,0,0,0
754102,2024,60,125,35,76,74,64,0,0,0,0,0,0
754102,2025,62,143,30,77,71,63,0,0,0,0,0,0
754102,2026,64,163,25,77,68,61,0,0,0,0,0,0
754625,2022,50,26,51,70,33,39,53,25,0,0,0,0
754625,2023,56,24,58,100,31,50,62,22,0,0,0,0
754625,2024,64,21,67,141,30,65,73,19,0,0,0,0
754625,2025,72,19,76,200,28,85,86,16,0,0,0,0
754625,2026,81,17,87,282,27,111,102,14,0,0,0,0
754757,2022,10,16,10,10,7,12,0,0,0,0,0,0
754757,2023,11,17,10,10,5,15,0,0,0,0,0,0
754757,2024,12,19,10,10,4,19,0,0,0,0,0,0
754757,2025,13,20,10,10,3,24,0,0,0,0,0,0
754757,2026,14,22,10,10,2,30,0,0,0,0,0,0
754832,2022,60,47,85,80,63,70,0,0,0,0,0,0
754832,2023,52,41,91,81,57,66,0,0,0,0,0,0
754832,2024,45,35,98,82,52,62,0,0,0,0,0,0
754832,2025,39,31,105,82,47,58,0,0,0,0,0,0
754832,2026,34,27,112,83,43,54,0,0,0,0,0,0
755052,2022,83,56,63,119,65,34,49,83,0,0,0,0
755052,2023,98,52,80,167,85,29,54,125,0,0,0,0
755052,2024,117,49,102,236,111,25,59,189,0,0,0,0
755052,2025,139,46,130,331,145,22,65,286,0,0,0,0
755052,2026,165,43,165,466,189,19,71,433,0,0,0,0
755532,2022,7,25,20,19,23,30,0,0,0,0,0,0
755532,2023,4,26,20,18,27,45,0,0,0,0,0,0
755532,2024,3,26,20,18,31,67,0,0,0,0,0,0
755532,2025,2,27,20,17,37,101,0,0,0,0,0,0
755532,2026,1,28,20,16,43,151,0,0,0,0,0,0
755770,2022,0,0,0,0,0,0,0,0,40,10,10,10
755770,2023,0,0,0,0,0,0,0,0,80,10,10,10
755770,2024,0,0,0,0,0,0,0,0,160,10,10,10
755770,2025,0,0,0,0,0,0,0,0,320,10,10,10
755770,2026,0,0,0,0,0,0,0,0,640,10,10,10
755923,2022,24,28,16,17,33,30,29,16,0,0,0,0
755923,2023,30,32,13,15,36,31,34,13,0,0,0,0
755923,2024,37,36,10,13,39,31,39,11,0,0,0,0
755923,2025,46,41,8,11,43,32,46,9,0,0,0,0
755923,2026,57,46,7,9,48,32,54,8,0,0,0,0
756059,2022,30,46,28,20,20,23,20,15,0,0,0,0
756059,2023,30,62,31,21,20,27,21,16,0,0,0,0
756059,2024,30,82,35,21,20,31,22,16,0,0,0,0
756059,2025,30,110,40,22,20,37,23,17,0,0,0,0
756059,2026,30,147,45,22,20,43,24,18,0,0,0,0
756180,2022,23,20,13,20,28,20,20,23,0,0,0,0
756180,2023,27,21,11,20,31,21,20,27,0,0,0,0
756180,2024,31,22,10,20,35,22,20,31,0,0,0,0
756180,2025,37,23,8,20,40,23,20,37,0,0,0,0
756180,2026,43,24,7,20,45,24,20,43,0,0,0,0
756334,2022,36,13,24,19,15,16,37,17,0,0,0,0
756334,2023,52,11,28,18,12,13,46,14,0,0,0,0
756334,2024,76,10,34,18,9,11,58,12,0,0,0,0
756334,2025,110,8,41,17,7,9,73,10,0,0,0,0
756334,2026,160,7,49,16,5,8,91,9,0,0,0,0
756440,2022,39,57,48,71,74,42,46,33,0,0,0,0
756440,2023,35,55,43,78,84,40,43,27,0,0,0,0
756440,2024,31,53,38,86,96,38,40,23,0,0,0,0
756440,2025,27,51,34,95,110,36,37,19,0,0,0,0
756440,2026,24,49,30,104,125,34,34,16,0,0,0,0
756642,2022,18,20,25,25,23,25,27,24,0,0,0,0
756642,2023,16,21,26,25,22,25,24,23,0,0,0,0
756642,2024,14,21,26,25,22,26,22,23,0,0,0,0
756642,2025,13,22,27,25,21,26,20,22,0,0,0,0
756642,2026,11,22,28,25,20,27,18,22,0,0,0,0
756709,2022,0,0,0,0,0,0,0,0,278,338,268,249
756709,2023,0,0,0,0,0,0,0,0,277,369,256,230
756709,2024,0,0,0,0,0,0,0,0,276,403,246,212
756709,2025,0,0,0,0,0,0,0,0,274,440,235,196
756709,2026,0,0,0,0,0,0,0,0,273,481,225,181
756830,2022,10,30,8,10,15,10,16,10,0,0,0,0
756830,2023,11,45,6,10,15,11,17,11,0,0,0,0
756830,2024,12,67,5,10,15,12,19,12,0,0,0,0
756830,2025,13,101,4,10,15,13,20,13,0,0,0,0
756830,2026,14,151,4,10,15,14,22,14,0,0,0,0
756962,2022,15,14,7,39,24,9,26,13,0,0,0,0
756962,2023,15,13,5,62,28,8,35,11,0,0,0,0
756962,2024,15,12,3,99,34,7,47,10,0,0,0,0
756962,2025,15,12,2,157,41,7,63,8,0,0,0,0
756962,2026,15,11,1,248,49,6,84,7,0,0,0,0
757127,2022,0,0,0,0,0,0,123,135,0,0,0,0
757127,2023,0,0,0,0,0,0,126,153,0,0,0,0
757127,2024,0,0,0,0,0,0,130,173,0,0,0,0
757127,2025,0,0,0,0,0,0,133,196,0,0,0,0
757127,2026,0,0,0,0,0,0,137,222,0,0,0,0
757225,2022,10,8,10,10,8,8,10,16,0,0,0,0
757225,2023,10,6,10,10,6,6,11,17,0,0,0,0
757225,2024,10,5,10,10,5,5,12,19,0,0,0,0
757225,2025,10,4,10,10,4,4,13,20,0,0,0,0
757225,2026,10,4,10,10,4,4,14,22,0,0,0,0
757573,2022,40,34,28,37,50,62,35,34,0,0,0,0
757573,2023,40,29,22,31,56,70,35,29,0,0,0,0
757573,2024,40,24,18,26,64,79,35,25,0,0,0,0
757573,2025,41,21,14,22,72,90,36,22,0,0,0,0
757573,2026,41,18,11,18,81,102,36,19,0,0,0,0
757616,2022,31,33,48,21,36,28,79,57,0,0,0,0
757616,2023,32,36,59,18,33,22,97,60,0,0,0,0
757616,2024,33,39,73,15,30,18,118,63,0,0,0,0
757616,2025,34,43,89,13,28,14,145,67,0,0,0,0
757616,2026,35,48,109,11,25,11,177,70,0,0,0,0
757748,2022,25,33,22,19,23,48,56,55,0,0,0,0
757748,2023,25,36,21,15,18,52,63,67,0,0,0,0
757748,2024,26,39,19,12,13,55,71,83,0,0,0,0
757748,2025,26,43,17,9,10,60,80,102,0,0,0,0
757748,2026,27,48,16,7,8,64,90,126,0,0,0,0
758000,2022,21,23,37,24,26,61,37,21,0,0,0,0
758000,2023,17,22,41,19,24,83,39,18,0,0,0,0
758000,2024,15,20,44,15,21,113,41,15,0,0,0,0
758000,2025,12,19,48,12,19,155,43,13,0,0,0,0
758000,2026,10,18,52,9,17,211,46,11,0,0,0,0
758108,2022,10,8,8,15,15,18,18,10,0,0,0,0
758108,2023,10,6,6,15,15,23,23,10,0,0,0,0
758108,2024,10,5,5,15,15,29,29,10,0,0,0,0
758108,2025,10,4,4,15,15,36,36,10,0,0,0,0
758108,2026,10,4,4,15,15,45,45,10,0,0,0,0
758231,2022,0,0,0,0,0,0,0,0,264,199,212,197
758231,2023,0,0,0,0,0,0,0,0,303,215,249,244
758231,2024,0,0,0,0,0,0,0,0,348,231,294,301
758231,2025,0,0,0,0,0,0,0,0,399,249,346,372
758231,2026,0,0,0,0,0,0,0,0,458,269,408,460
758264,2022,25,30,41,33,46,31,23,42,0,0,0,0
758264,2023,25,30,49,36,62,32,22,50,0,0,0,0
758264,2024,25,30,57,39,82,33,20,60,0,0,0,0
758264,2025,25,30,68,43,110,34,19,72,0,0,0,0
758264,2026,25,30,81,48,147,35,18,87,0,0,0,0
758280,2022,78,80,70,51,63,50,83,59,0,0,0,0
758280,2023,81,92,71,47,61,51,91,78,0,0,0,0
758280,2024,84,106,72,44,59,52,101,103,0,0,0,0
758280,2025,87,121,73,41,57,53,112,137,0,0,0,0
758280,2026,91,139,74,38,55,53,124,181,0,0,0,0
758400,2022,0,0,0,0,0,0,323,226,0,0,0,0
758400,2023,0,0,0,0,0,0,342,214,0,0,0,0
758400,2024,0,0,0,0,0,0,362,203,0,0,0,0
758400,2025,0,0,0,0,0,0,384,192,0,0,0,0
758400,2026,0,0,0,0,0,0,407,181,0,0,0,0
758787,2022,10,10,10,8,10,18,10,10,0,0,0,0
758787,2023,10,10,10,6,10,23,10,10,0,0,0,0
758787,2024,10,10,10,5,10,29,10,10,0,0,0,0
758787,2025,10,10,10,4,10,36,10,10,0,0,0,0
758787,2026,10,10,10,4,10,45,10,10,0,0,0,0
758914,2022,0,0,0,33,37,22,30,12,0,0,0,0
758914,2023,0,0,0,36,39,21,31,9,0,0,0,0
758914,2024,0,0,0,39,41,19,31,7,0,0,0,0
758914,2025,0,0,0,43,43,17,32,6,0,0,0,0
758914,2026,0,0,0,48,46,16,32,4,0,0,0,0
758965,2022,24,9,26,16,8,16,0,0,0,0,0,0
758965,2023,28,8,35,17,6,17,0,0,0,0,0,0
758965,2024,34,7,47,19,5,19,0,0,0,0,0,0
758965,2025,41,7,63,20,4,20,0,0,0,0,0,0
758965,2026,49,6,84,22,4,22,0,0,0,0,0,0
759040,2022,61,47,43,32,43,52,0,0,0,0,0,0
759040,2023,67,50,41,26,38,50,0,0,0,0,0,0
759040,2024,75,53,40,21,33,48,0,0,0,0,0,0
759040,2025,83,57,38,17,29,46,0,0,0,0,0,0
759040,2026,93,60,37,14,26,44,0,0,0,0,0,0
759309,2022,15,13,18,25,7,20,13,20,0,0,0,0
759309,2023,15,11,23,31,5,21,11,20,0,0,0,0
759309,2024,15,10,29,39,4,22,10,20,0,0,0,0
759309,2025,15,8,36,48,3,23,8,20,0,0,0,0
759309,2026,15,7,45,61,2,24,7,20,0,0,0,0
759430,2022,0,0,0,0,0,0,0,0,176,124,166,234
759430,2023,0,0,0,0,0,0,0,0,183,115,162,262
759430,2024,0,0,0,0,0,0,0,0,190,106,159,293
759430,2025,0,0,0,0,0,0,0,0,197,98,156,327
759430,2026,0,0,0,0,0,0,0,0,205,91,152,366
759481,2022,93,27,17,37,36,26,47,39,0,0,0,0
759481,2023,145,24,14,41,32,23,45,33,0,0,0,0
759481,2024,226,22,12,44,29,20,43,29,0,0,0,0
759481,2025,352,20,11,48,26,18,41,25,0,0,0,0
759481,2026,549,18,9,52,23,16,39,22,0,0,0,0
759538,2022,38,36,43,31,55,42,0,0,0,0,0,0
759538,2023,36,37,41,27,51,36,0,0,0,0,0,0
759538,2024,35,38,39,24,48,30,0,0,0,0,0,0
759538,2025,34,39,38,22,44,25,0,0,0,0,0,0
759538,2026,32,40,36,19,41,22,0,0,0,0,0,0
759562,2022,39,19,32,40,29,24,32,29,0,0,0,0
759562,2023,44,15,30,40,25,20,30,24,0,0,0,0
759562,2024,49,12,28,41,21,16,28,20,0,0,0,0
759562,2025,56,9,27,41,18,13,27,17,0,0,0,0
759562,2026,63,7,25,41,15,11,25,14,0,0,0,0
759970,2022,0,0,0,0,0,0,0,0,342,338,293,359
759970,2023,0,0,0,0,0,0,0,0,355,341,281,398
759970,2024,0,0,0,0,0,0,0,0,368,345,271,441
759970,2025,0,0,0,0,0,0,0,0,382,348,260,489
759970,2026,0,0,0,0,0,0,0,0,396,352,250,541
760005,2022,0,0,0,0,0,0,402,317,0,0,0,0
760005,2023,0,0,0,0,0,0,444,304,0,0,0,0
760005,2024,0,0,0,0,0,0,490,293,0,0,0,0
760005,2025,0,0,0,0,0,0,541,281,0,0,0,0
760005,2026,0,0,0,0,0,0,596,270,0,0,0,0
760013,2022,111,85,88,96,120,106,0,0,0,0,0,0
760013,2023,125,85,82,98,120,114,0,0,0,0,0,0
760013,2024,139,85,76,100,120,122,0,0,0,0,0,0
760013,2025,156,85,71,102,120,130,0,0,0,0,0,0
760013,2026,174,85,66,104,120,139,0,0,0,0,0,0
761079,2022,21,28,56,36,22,43,47,50,0,0,0,0
761079,2023,15,27,63,32,17,41,45,50,0,0,0,0
761079,2024,11,25,71,29,12,39,43,50,0,0,0,0
761079,2025,8,24,80,26,9,38,41,50,0,0,0,0
761079,2026,5,23,90,23,7,36,39,51,0,0,0,0
761125,2022,33,37,17,0,0,0,0,0,0,0,0,0
761125,2023,36,46,15,0,0,0,0,0,0,0,0,0
761125,2024,39,58,13,0,0,0,0,0,0,0,0,0
761125,2025,43,73,12,0,0,0,0,0,0,0,0,0
761125,2026,48,91,10,0,0,0,0,0,0,0,0,0
761182,2022,0,0,0,0,0,0,0,0,257,256,252,327
761182,2023,0,0,0,0,0,0,0,0,255,247,255,339
761182,2024,0,0,0,0,0,0,0,0,252,239,258,353
761182,2025,0,0,0,0,0,0,0,0,250,231,261,366
761182,2026,0,0,0,0,0,0,0,0,248,224,264,381
761251,2022,20,18,33,37,9,18,8,7,0,0,0,0
761251,2023,20,16,54,56,8,23,6,5,0,0,0,0
761251,2024,20,14,89,84,7,29,5,3,0,0,0,0
761251,2025,20,13,148,126,7,36,4,2,0,0,0,0
761251,2026,20,11,244,189,6,45,4,1,0,0,0,0
761710,2022,0,0,0,0,0,0,0,0,130,161,137,162
761710,2023,0,0,0,0,0,0,0,0,131,173,135,142
761710,2024,0,0,0,0,0,0,0,0,132,186,133,125
761710,2025,0,0,0,0,0,0,0,0,133,200,131,109
761710,2026,0,0,0,0,0,0,0,0,133,215,129,96
761907,2022,68,21,43,61,50,45,40,40,0,0,0,0
761907,2023,85,15,41,69,51,45,40,40,0,0,0,0
761907,2024,107,10,39,78,52,45,40,41,0,0,0,0
761907,2025,134,7,38,88,53,45,40,41,0,0,0,0
761907,2026,167,5,36,99,54,45,40,41,0,0,0,0
762016,2022,20,16,15,33,39,27,37,32,0,0,0,0
762016,2023,21,13,12,38,43,25,41,29,0,0,0,0
762016,2024,21,11,9,43,48,24,44,26,0,0,0,0
762016,2025,22,9,7,48,54,22,48,24,0,0,0,0
762016,2026,22,8,5,54,60,20,52,22,0,0,0,0
762083,2022,23,25,18,18,20,25,42,22,0,0,0,0
762083,2023,22,26,16,16,16,25,51,21,0,0,0,0
762083,2024,22,26,14,14,13,26,61,19,0,0,0,0
762083,2025,21,27,13,13,10,26,74,17,0,0,0,0
762083,2026,20,28,11,11,8,27,90,16,0,0,0,0
762733,2022,28,50,51,44,59,46,63,80,0,0,0,0
762733,2023,22,50,47,39,58,39,62,93,0,0,0,0
762733,2024,17,50,44,34,57,33,61,107,0,0,0,0
762733,2025,14,51,41,30,56,27,60,123,0,0,0,0
762733,2026,11,51,38,27,55,23,59,142,0,0,0,0
762756,2022,56,67,51,59,56,37,35,50,0,0,0,0
762756,2023,63,82,58,71,70,41,35,64,0,0,0,0
762756,2024,71,100,67,85,87,44,35,82,0,0,0,0
762756,2025,80,123,76,102,109,48,35,104,0,0,0,0
762756,2026,90,150,87,122,137,52,35,132,0,0,0,0
762814,2022,61,51,51,38,56,40,50,57,0,0,0,0
762814,2023,67,58,52,36,57,36,50,60,0,0,0,0
762814,2024,75,67,53,34,58,33,50,63,0,0,0,0
762814,2025,83,76,55,33,59,30,50,66,0,0,0,0
762814,2026,93,87,56,31,60,27,51,70,0,0,0,0
762946,2022,0,0,0,26,58,11,12,37,0,0,0,0
762946,2023,0,0,0,35,97,8,10,46,0,0,0,0
762946,2024,0,0,0,47,162,6,9,58,0,0,0,0
762946,2025,0,0,0,63,270,4,7,73,0,0,0,0
762946,2026,0,0,0,84,450,3,6,91,0,0,0,0
763462,2022,15,7,12,20,16,24,13,41,0,0,0,0
763462,2023,15,5,9,21,17,28,11,56,0,0,0,0
763462,2024,15,3,7,22,19,34,10,77,0,0,0,0
763462,2025,15,2,6,23,20,41,8,107,0,0,0,0
763462,2026,15,1,4,24,22,49,7,147,0,0,0,0
763602,2022,0,0,0,0,0,0,0,0,363,375,270,280
763602,2023,0,0,0,0,0,0,0,0,399,427,270,297
763602,2024,0,0,0,0,0,0,0,0,439,486,270,315
763602,2025,0,0,0,0,0,0,0,0,483,554,270,334
763602,2026,0,0,0,0,0,0,0,0,531,630,270,354
763659,2022,0,0,0,0,0,0,0,0,263,205,244,252
763659,2023,0,0,0,0,0,0,0,0,278,206,258,261
763659,2024,0,0,0,0,0,0,0,0,293,206,274,269
763659,2025,0,0,0,0,0,0,0,0,310,207,291,278
763659,2026,0,0,0,0,0,0,0,0,327,207,309,287
763721,2022,18,11,33,37,7,15,23,10,0,0,0,0
763721,2023,16,9,54,56,5,16,27,11,0,0,0,0
763721,2024,14,6,89,84,3,16,31,12,0,0,0,0
763721,2025,13,5,148,126,2,17,37,13,0,0,0,0
763721,2026,11,4,244,189,1,18,43,14,0,0,0,0
763772,2022,0,0,0,0,0,0,0,0,341,302,280,307
763772,2023,0,0,0,0,0,0,0,0,357,305,267,286
763772,2024,0,0,0,0,0,0,0,0,375,308,254,267
763772,2025,0,0,0,0,0,0,0,0,393,311,242,248
763772,2026,0,0,0,0,0,0,0,0,413,315,230,232
764248,2022,10,10,0,0,0,10,10,10,0,0,0,0
764248,2023,10,10,0,0,0,10,10,10,0,0,0,0
764248,2024,10,10,0,0,0,10,10,10,0,0,0,0
764248,2025,10,10,0,0,0,10,10,10,0,0,0,0
764248,2026,10,10,0,0,0,10,10,10,0,0,0,0
764264,2022,20,30,19,12,28,12,0,0,0,0,0,0
764264,2023,21,45,18,15,32,9,0,0,0,0,0,0
764264,2024,21,67,18,19,36,7,0,0,0,0,0,0
764264,2025,22,101,17,24,41,6,0,0,0,0,0,0
764264,2026,22,151,16,30,46,4,0,0,0,0,0,0
764370,2022,20,18,16,8,13,20,30,8,0,0,0,0
764370,2023,21,23,17,6,11,28,45,6,0,0,0,0
764370,2024,22,29,19,5,10,38,67,5,0,0,0,0
764370,2025,23,36,20,4,8,53,101,4,0,0,0,0
764370,2026,24,45,22,4,7,73,151,4,0,0,0,0
764434,2022,41,24,13,25,23,18,25,20,0,0,0,0
764434,2023,56,28,11,26,22,16,26,21,0,0,0,0
764434,2024,77,34,10,26,22,14,26,21,0,0,0,0
764434,2025,107,41,8,27,21,13,27,22,0,0,0,0
764434,2026,147,49,7,28,20,11,28,22,0,0,0,0
764450,2022,40,38,35,37,55,56,30,19,0,0,0,0
764450,2023,40,36,32,35,67,70,30,15,0,0,0,0
764450,2024,40,35,28,33,83,87,30,11,0,0,0,0
764450,2025,40,34,25,31,102,109,30,9,0,0,0,0
764450,2026,40,32,22,30,126,137,30,7,0,0,0,0
764914,2022,0,0,0,0,0,0,0,0,325,303,289,311
764914,2023,0,0,0,0,0,0,0,0,346,306,310,340
764914,2024,0,0,0,0,0,0,0,0,369,309,332,372
764914,2025,0,0,0,0,0,0,0,0,393,312,356,407
764914,2026,0,0,0,0,0,0,0,0,419,315,382,446
764922,2022,0,0,0,0,0,0,404,357,0,0,0,0
764922,2023,0,0,0,0,0,0,443,366,0,0,0,0
764922,2024,0,0,0,0,0,0,485,374,0,0,0,0
764922,2025,0,0,0,0,0,0,530,383,0,0,0,0
764922,2026,0,0,0,0,0,0,580,391,0,0,0,0
765023,2022,47,46,31,48,41,24,37,50,0,0,0,0
765023,2023,50,47,27,52,43,20,41,62,0,0,0,0
765023,2024,53,48,24,57,45,17,44,78,0,0,0,0
765023,2025,57,49,21,61,47,14,48,97,0,0,0,0
765023,2026,60,50,19,67,49,12,52,122,0,0,0,0
765031,2022,20,18,18,27,11,27,26,52,0,0,0,0
765031,2023,20,16,23,29,8,25,27,67,0,0,0,0
765031,2024,20,14,29,31,6,24,29,87,0,0,0,0
765031,2025,20,13,36,34,4,22,31,114,0,0,0,0
765031,2026,20,11,45,37,3,20,33,148,0,0,0,0
765180,2022,42,21,21,35,37,33,32,32,0,0,0,0
765180,2023,50,18,17,35,41,32,30,30,0,0,0,0
765180,2024,60,15,15,35,44,30,28,28,0,0,0,0
765180,2025,72,13,12,35,48,29,27,27,0,0,0,0
765180,2026,87,11,10,35,52,28,25,25,0,0,0,0
765201,2022,26,42,21,18,31,36,36,29,0,0,0,0
765201,2023,27,50,18,14,27,37,33,25,0,0,0,0
765201,2024,29,60,15,10,24,38,31,21,0,0,0,0
765201,2025,31,72,13,8,21,39,28,18,0,0,0,0
765201,2026,33,87,11,6,19,40,26,15,0,0,0,0
765428,2022,0,0,0,0,0,0,25,18,0,0,0,0
765428,2023,0,0,0,0,0,0,25,16,0,0,0,0
765428,2024,0,0,0,0,0,0,25,14,0,0,0,0
765428,2025,0,0,0,0,0,0,25,13,0,0,0,0
765428,2026,0,0,0,0,0,0,25,11,0,0,0,0
765635,2022,20,25,18,47,12,46,68,11,0,0,0,0
765635,2023,21,26,16,64,8,61,133,8,0,0,0,0
765635,2024,22,26,14,86,5,81,259,6,0,0,0,0
765635,2025,23,27,13,117,3,107,506,4,0,0,0,0
765635,2026,24,27,11,159,2,142,986,3,0,0,0,0
765678,2022,50,73,36,43,48,35,37,32,0,0,0,0
765678,2023,50,90,33,47,52,35,41,29,0,0,0,0
765678,2024,50,111,31,51,57,35,44,26,0,0,0,0
765678,2025,51,136,28,55,61,36,48,24,0,0,0,0
765678,2026,51,168,26,60,67,36,52,22,0,0,0,0
765694,2022,21,53,43,53,45,56,46,46,0,0,0,0
765694,2023,17,57,47,57,45,63,43,48,0,0,0,0
765694,2024,14,61,51,61,45,71,40,50,0,0,0,0
765694,2025,12,65,55,65,46,80,37,52,0,0,0,0
765694,2026,10,69,60,69,46,90,34,55,0,0,0,0
765708,2022,0,0,0,0,0,0,0,0,355,348,368,358
765708,2023,0,0,0,0,0,0,0,0,366,362,412,394
765708,2024,0,0,0,0,0,0,0,0,377,376,461,434
765708,2025,0,0,0,0,0,0,0,0,388,391,515,479
765708,2026,0,0,0,0,0,0,0,0,400,407,576,527
765759,2022,19,17,10,27,21,25,37,27,0,0,0,0
765759,2023,18,15,7,29,19,25,46,29,0,0,0,0
765759,2024,18,13,5,31,16,25,58,31,0,0,0,0
765759,2025,17,12,3,34,14,25,73,34,0,0,0,0
765759,2026,16,10,2,37,12,25,91,37,0,0,0,0
765865,2022,0,0,0,0,0,0,36,30,0,0,0,0
765865,2023,0,0,0,0,0,0,32,27,0,0,0,0
765865,2024,0,0,0,0,0,0,29,24,0,0,0,0
765865,2025,0,0,0,0,0,0,26,21,0,0,0,0
765865,2026,0,0,0,0,0,0,23,18,0,0,0,0
766038,2022,23,37,22,47,14,48,30,60,0,0,0,0
766038,2023,22,46,21,74,10,57,30,90,0,0,0,0
766038,2024,22,58,19,117,7,69,30,135,0,0,0,0
766038,2025,21,73,17,185,5,82,30,202,0,0,0,0
766038,2026,20,91,16,292,3,99,30,303,0,0,0,0
766321,2022,18,10,10,10,8,10,0,0,0,0,0,0
766321,2023,23,10,10,10,6,11,0,0,0,0,0,0
766321,2024,29,10,10,10,5,12,0,0,0,0,0,0
766321,2025,36,10,10,10,4,13,0,0,0,0,0,0
766321,2026,45,10,10,10,4,14,0,0,0,0,0,0
766364,2022,62,28,50,52,27,55,53,39,0,0,0,0
766364,2023,70,23,56,50,21,55,56,34,0,0,0,0
766364,2024,79,19,64,48,17,55,60,30,0,0,0,0
766364,2025,90,15,72,46,13,55,64,26,0,0,0,0
766364,2026,102,12,81,44,10,56,68,23,0,0,0,0
